"id","title","vote_average","vote_count","status","release_date","revenue","runtime","adult","backdrop_path","budget","homepage","imdb_id","original_language","original_title","overview","popularity","poster_path","tagline","genres","production_companies","production_countries","spoken_languages","keywords"
245891,"John Wick",7.421,17923,"Released","2014-10-22",88761661,101,"False","/7dzngS8pLkGJpyeskCFcjPO9qLF.jpg",20000000,"https://www.lionsgate.com/movies/john-wick","tt2911666","en","John Wick","Ex-hitman John Wick comes out of retirement to track down the gangsters that took everything from him.",55.739,"/fZPSd91yGE9fCcCe6OoQr6E3Bev.jpg","Don't set him off.","Action, Thriller","87Eleven, DefyNite Films, MJW Films, Thunder Road","United States of America","Hungarian, English, Russian","hitman, bratva (russian mafia), gangster, secret organization, revenge, murder, dog, retired, widower"
259316,"Fantastic Beasts and Where to Find Them",7.334,17892,"Released","2016-11-16",809342332,132,"False","/8Qsr8pvDL3s1jNZQ4HK1d1Xlvnh.jpg",180000000,"http://www.fantasticbeasts.com/","tt3183660","en","Fantastic Beasts and Where to Find Them","In 1926, Newt Scamander arrives at the Magical Congress of the United States of America with a magically expanded briefcase, which houses a number of dangerous creatures and their habitats. When the creatures escape from the briefcase, it sends the American wizarding authorities after Newt, and threatens to strain even further the state of magical and non-magical relations.",46.103,"/h6NYfVUyM6CDURtZSnBpz647Ldd.jpg","From J.K. Rowling's wizarding world.","Fantasy, Adventure, Family","Heyday Films, Warner Bros. Pictures","United Kingdom, United States of America","English","witch, new york city, robbery, escape, teleportation, magic, suitcase, mistake, spin off, subway station, central park, wizard, goblin, magical creature, 1920s, wizarding world"
12444,"Harry Potter and the Deathly Hallows: Part 1",7.763,17782,"Released","2010-11-17",954305868,146,"False","/AqLcLsGGTzAjm3pCCq0CZCQrp6m.jpg",250000000,"https://www.warnerbros.com/movies/harry-potter-and-deathly-hallows-part-1/","tt0926084","en","Harry Potter and the Deathly Hallows: Part 1","Harry, Ron and Hermione walk away from their last year at Hogwarts to find and destroy the remaining Horcruxes, putting an end to Voldemort's bid for immortality. But with Harry's beloved Dumbledore dead and Voldemort's unscrupulous Death Eaters on the loose, the world is more dangerous than ever.",111.984,"/iGoXIpQb7Pot00EEdwpwPajheZ5.jpg","One Way… One Fate… One Hero.","Adventure, Fantasy","Warner Bros. Pictures, Heyday Films","United Kingdom, United States of America","English","witch, friendship, london, england, corruption, escape, teleportation, isolation, magic, bravery, radio, road trip, shelter, tension, attack, werewolf, road movie, wizard, christmas, based on young adult novel, wizarding world"
354912,"Coco",8.222,17742,"Released","2017-10-27",800526015,105,"False","/askg3SMvhqEl4OL52YuvdtY40Yb.jpg",175000000,"https://www.pixar.com/feature-films/coco","tt2380307","en","Coco","Despite his family’s baffling generations-old ban on music, Miguel dreams of becoming an accomplished musician like his idol, Ernesto de la Cruz. Desperate to prove his talent, Miguel finds himself in the stunning and colorful Land of the Dead following a mysterious chain of events. Along the way, he meets charming trickster Hector, and together, they set off on an extraordinary journey to unlock the real story behind Miguel's family history.",166.578,"/gGEsBPAijhVUFoiNpgZXqRVWJt2.jpg","The celebration of a lifetime","Family, Animation, Fantasy, Music, Comedy, Adventure","Pixar, Walt Disney Pictures","United States of America","English, Spanish","skeleton, mexico, guitar, afterlife, musician, holiday, singer, life after death, child, day of the dead, pixar"
100402,"Captain America: The Winter Soldier",7.671,17692,"Released","2014-03-20",714766572,136,"False","/1RWLMyC9KcFfcaoViMiJGSSZzzr.jpg",170000000,"http://www.captainamericathewintersoldiermovie.com","tt1843866","en","Captain America: The Winter Soldier","After the cataclysmic events in New York with The Avengers, Steve Rogers, aka Captain America is living quietly in Washington, D.C. and trying to adjust to the modern world. But when a S.H.I.E.L.D. colleague comes under attack, Steve becomes embroiled in a web of intrigue that threatens to put the world at risk. Joining forces with the Black Widow, Captain America struggles to expose the ever-widening conspiracy while fighting off professional assassins sent to silence him at every turn. When the full scope of the villainous plot is revealed, Captain America and the Black Widow enlist the help of a new ally, the Falcon. However, they soon find themselves up against an unexpected and formidable enemy—the Winter Soldier.",31.482,"/tVFRpFw3xTedgPGqxW0AOI8Qhh0.jpg","In heroes we trust.","Action, Adventure, Science Fiction","Marvel Studios","United States of America","English","future, washington dc, usa, superhero, shield, based on comic, aftercreditsstinger, duringcreditsstinger, marvel cinematic universe (mcu), political thriller"
210577,"Gone Girl",7.892,17381,"Released","2014-10-01",369330363,149,"False","/h2JaQWLKhapm7AuSViJwGiv8ngC.jpg",61000000,"http://www.gonegirlmovie.com/","tt2267998","en","Gone Girl","With his wife's disappearance having become the focus of an intense media circus, a man sees the spotlight turned on him when it's suspected that he may not be innocent.",46.611,"/qymaJhucquUwjpb8oiqynMeXnID.jpg","You don't know what you've got 'til it's...","Mystery, Thriller, Drama","Regency Enterprises, New Regency Pictures, Pacific Standard, TSG Entertainment, Artemple - Hollywood, 20th Century Fox","United States of America","English","infidelity, based on novel or book, wife, marriage crisis, investigation, disappearance, psychological thriller, whodunit, missing person, search party, criminal lawyer, murder suspect, missing wife, perspective, manipulative woman, killed during sex, dramatic, amused"
49051,"The Hobbit: An Unexpected Journey",7.339,17356,"Released","2012-12-12",1021103568,169,"False","/xyXmtuvsoM5J3yNad0nvcetpBdY.jpg",250000000,"http://www.thehobbit.com/","tt0903624","en","The Hobbit: An Unexpected Journey","Bilbo Baggins, a hobbit enjoying his quiet life, is swept into an epic quest by Gandalf the Grey and thirteen dwarves who seek to reclaim their mountain home from Smaug, the dragon.",83.524,"/yHA9Fc37VmpUA5UncTxxo3rTGVA.jpg","From the smallest beginnings come the greatest legends.","Adventure, Fantasy, Action","Warner Bros. Pictures, Metro-Goldwyn-Mayer, New Line Cinema, WingNut Films","New Zealand, United States of America","English","based on novel or book, orcs, elves, dwarf, horseback riding, sword, burglar, legend, riddle, mountain, travel, troll, creature, thunderstorm, fantasy world, wizard, epic battle, lost ring, journey, goblin, tunnel, underground lake, buried treasure, invisibility, quest, frantic, good versus evil, backstory, epic fantasy, fantasy creature, dwarves, epic quest"
281957,"The Revenant",7.5,17114,"Released","2015-12-25",532950503,157,"False","/3uM41OT0RfBkE6Gb6U89LEskJBr.jpg",135000000,"https://www.foxmovies.com/movies/the-revenant","tt1663202","en","The Revenant","In the 1820s, a frontiersman, Hugh Glass, sets out on a path of vengeance against those who left him for dead after a bear mauling.",36.747,"/ji3ecJphATlVgWNY0B0RVXZizdf.jpg","(n. One who has returned, as if from the dead.)","Western, Drama, Adventure","Monarchy Enterprises S.a.r.l., Regency Enterprises, Appian Way, CatchPlay, Anonymous Content, New Regency Pictures, Hong Kong Alpha Motion Pictures Co., M Productions, RatPac Entertainment","Canada, Hong Kong, Taiwan, United States of America","English, French","rape, based on novel or book, parent child relationship, winter, child murder, mountain, grizzly bear, wilderness, gore, native american, forest, based on true story, liar, fur trapping, frontier, remake, revenge, survival, murder, bear, snow, scalping, nature, wild west, bear attack, indian attack, dead horse, starvation, 19th century, wolves"
209112,"Batman v Superman: Dawn of Justice",5.952,17081,"Released","2016-03-23",873637528,152,"False","/5fX1oSGuYdKgwWmUTAN5MNSQGzr.jpg",250000000,"https://www.warnerbros.com/movies/batman-v-superman-dawn-justice","tt2975590","en","Batman v Superman: Dawn of Justice","Fearing the actions of a god-like Super Hero left unchecked, Gotham City’s own formidable, forceful vigilante takes on Metropolis’s most revered, modern-day savior, while the world wrestles with what sort of hero it really needs. And with Batman and Superman at war with one another, a new threat quickly arises, putting mankind in greater danger than it’s ever known before.",78.589,"/5UsK3grJvtQrtzEgqNlDljJW96w.jpg","Who will win?","Action, Adventure, Fantasy","Warner Bros. Pictures, RatPac Entertainment, Atlas Entertainment, Cruel & Unusual Films, DC Entertainment, Syncopy","Canada, United Kingdom, United States of America","English","superhero, based on comic, revenge, vigilante, leading man, super power, questioning, philosophical, dc extended universe (dceu), complex, man vs man, leading men, hero vs hero"
329865,"Arrival",7.6,16564,"Released","2016-11-10",203388186,116,"False","/5B14ls1dftgOyTSRdzV9EPCa5pR.jpg",47000000,"http://www.arrivalmovie.com/","tt2543164","en","Arrival","Taking place after alien crafts land around the world, an expert linguist is recruited by the military to determine whether they come in peace or are a threat.",47.983,"/x2FJsf1ElAgr63Y3PNPtJrcmpoe.jpg","Why are they here?","Drama, Science Fiction, Mystery","FilmNation Entertainment, Lava Bear Films, Reliance Entertainment, Xenolinguistics, 21 Laps Entertainment, Paramount, Stage 6 Films","Canada, India, United States of America","Mandarin, English, Russian","spacecraft, loss, time, alien, language, female protagonist, scientist, heartbreak, based on short story, military, alien language, linguist, first contact, communication, linguistics, time-manipulation, time manipulation"
496243,"Parasite",8.515,16430,"Released","2019-05-30",257591776,133,"False","/hiKmpZMGZsrkA3cdce8a7Dpos1j.jpg",11363000,"https://www.parasite-movie.com/","tt6751668","ko","기생충","All unemployed, Ki-taek's family takes peculiar interest in the wealthy and glamorous Parks for their livelihood until they get entangled in an unexpected incident.",64.627,"/7IiTTgloJzvGI1TAYymCfbfl3vT.jpg","Act like you own the place.","Comedy, Thriller, Drama","Barunson E&A","South Korea","English, German, Korean","dark comedy, private lessons, birthday party, con artist, working class, psychological thriller, class differences, housekeeper, tutor, family, crime family, unemployed, satirical, desperate, wealthy family, complex, south korea, seoul, south korea, critical, egotistical, hilarious, intense, baffled, callous, dubious, farcical, mean spirited, straightforward, urgent"
76338,"Thor: The Dark World",6.538,16359,"Released","2013-10-30",644783140,112,"False","/4zTsF0RtO0av3YX1NaKDqGKPxYF.jpg",170000000,"https://www.marvel.com/movies/thor-the-dark-world","tt1981115","en","Thor: The Dark World","Thor fights to restore order across the cosmos… but an ancient race led by the vengeful Malekith returns to plunge the universe back into darkness. Faced with an enemy that even Odin and Asgard cannot withstand, Thor must embark on his most perilous and personal journey yet, one that will reunite him with Jane Foster and force him to sacrifice everything to save us all.",59.968,"/wp6OxE4poJ4G7c0U2ZIXasTSMR7.jpg","Delve into the darkness","Action, Adventure, Fantasy","Marvel Studios","United States of America","English","superhero, based on comic, hostile takeover, norse mythology, aftercreditsstinger, duringcreditsstinger, marvel cinematic universe (mcu), mythological place"
1930,"The Amazing Spider-Man",6.691,16352,"Released","2012-06-23",757930663,136,"False","/sLWUtbrpiLp23a0XDSiUiltdFPJ.jpg",215000000,"https://www.sonypictures.com/movies/theamazingspiderman","tt0948470","en","The Amazing Spider-Man","Peter Parker is an outcast high schooler abandoned by his parents as a boy, leaving him to be raised by his Uncle Ben and Aunt May. Like most teenagers, Peter is trying to figure out who he is and how he got to be the person he is today. As Peter discovers a mysterious briefcase that belonged to his father, he begins a quest to understand his parents' disappearance – leading him directly to Oscorp and the lab of Dr. Curt Connors, his father's former partner. As Spider-Man is set on a collision course with Connors' alter ego, The Lizard, Peter will make life-altering choices to use his powers and shape his destiny to become a hero.",78.989,"/jIfkQNARYyERqRAq1p1c8xgePp4.jpg","The untold story begins.","Action, Adventure, Fantasy","Marvel Entertainment, Laura Ziskin Productions, Columbia Pictures, Matt Tolmach Productions, Arad Productions","United States of America","English","experiment, loss of loved one, superhero, based on comic, vigilante, teenage girl, violent death, teenage boy, super power, spider bite, masked vigilante, reboot, genetic engineering, social outcast, death of husband, duringcreditsstinger, virus, teen superhero, teenage angst, vigilante justice"
